LNEC Test File eXtractor

File: laquilaReducedScale_1.acq

Created in: 2026-02-25 21:53:29.660650

Number of channels: 7

Name:	PosA1T	PosA2L	PosA3V	accT	accL	accV	SV2
Type:							
Unit:	m	m	m	m/s^2	m/s^2	m/s^2	bits
No. of Samples:	8982	8982	8982	8982	8982	8982	8982
Time step [s]:	0.005	0.005	0.005	0.005	0.005	0.005	0.005
Trigger date:	1970-01-01	1970-01-01	1970-01-01	1970-01-01	1970-01-01	1970-01-01	1970-01-01
Trigger time:	00:00:00.000000	00:00:00.000000	00:00:00.000000	00:00:00.000000	00:00:00.000000	00:00:00.000000	00:00:00.000000
Duration [s]:	44.905	44.905	44.905	44.905	44.905	44.905	44.905
Data:
PosA1T	PosA2L	PosA3V	accT	accL	accV	SV2
-4.3314228668213046e-05	nan	0.0	nan	nan	0.0	-899.9761962890628
-4.286527656555191e-05	nan	0.0	nan	nan	0.0	-1080.0201416015627
-4.48406658172609e-05	nan	0.0	nan	nan	0.0	179.8461914062497
-4.528961791992203e-05	nan	0.0	nan	nan	0.0	-149.7930908203128
-4.672626464843766e-05	nan	0.0	nan	nan	0.0	-1110.0274658203127
-4.816291137695328e-05	nan	0.0	nan	nan	0.0	-989.9981689453128
-4.870165390014664e-05	nan	0.0	nan	nan	0.0	-659.9176025390628
-4.9689348526001135e-05	nan	0.0	nan	nan	0.0	-104.78210449218781
-5.0138300628662264e-05	nan	0.0	nan	nan	0.0	-329.8370361328128
-4.870165390014664e-05	nan	0.0	nan	nan	0.0	-689.9249267578128
-4.870165390014664e-05	nan	0.0	nan	nan	0.0	-164.7967529296878
-4.915060600280778e-05	nan	0.0	nan	nan	0.0	-1215.0531005859377
-4.9689348526001135e-05	nan	0.0	nan	nan	0.0	-209.8077392578128
-5.05872527313234e-05	nan	0.0	nan	nan	0.0	-104.78210449218781
-5.0138300628662264e-05	nan	0.0	nan	nan	0.0	-719.9322509765628
-5.2562641983032384e-05	nan	0.0	nan	nan	0.0	-299.8297119140628
-5.0138300628662264e-05	nan	0.0	nan	nan	0.0	-1185.0457763671877
-5.0138300628662264e-05	nan	0.0	nan	nan	0.0	-344.8406982421878
-4.870165390014664e-05	nan	0.0	nan	nan	0.0	-1545.1336669921877
-5.1125995254516756e-05	nan	0.0	nan	nan	0.0	-704.9285888671878
-5.2562641983032384e-05	nan	0.0	nan	nan	0.0	-599.9029541015628
-5.2113689880371255e-05	nan	0.0	nan	nan	0.0	-329.8370361328128
-4.9689348526001135e-05	nan	0.0	nan	nan	0.0	-824.9578857421878
-4.915060600280778e-05	nan	0.0	nan	nan	0.0	-599.9029541015628
-4.915060600280778e-05	nan	0.0	nan	nan	0.0	-569.8956298828128
-4.816291137695328e-05	nan	0.0	nan	nan	0.0	-899.9761962890628
-5.1125995254516756e-05	nan	0.0	nan	nan	0.0	-554.8919677734378
-5.05872527313234e-05	nan	0.0	nan	nan	0.0	-404.8553466796878
-5.1125995254516756e-05	nan	0.0	nan	nan	0.0	-704.9285888671878
-5.1125995254516756e-05	nan	0.0	nan	nan	0.0	-1170.0421142578127
-5.157494735717789e-05	nan	0.0	nan	nan	0.0	-314.8333740234378
-5.05872527313234e-05	nan	0.0	nan	nan	0.0	-1020.0054931640628
-5.0138300628662264e-05	nan	0.0	nan	nan	0.0	-464.8699951171878
-5.0138300628662264e-05	nan	0.0	nan	nan	0.0	-914.9798583984378
-5.05872527313234e-05	nan	0.0	nan	nan	0.0	-254.8187255859378
-5.05872527313234e-05	nan	0.0	nan	nan	0.0	-494.8773193359378
-5.157494735717789e-05	nan	0.0	nan	nan	0.0	-224.8114013671878
-5.2113689880371255e-05	nan	0.0	nan	nan	0.0	-824.9578857421878
-5.2113689880371255e-05	nan	0.0	nan	nan	0.0	-179.8004150390628
-4.9689348526001135e-05	nan	0.0	nan	nan	0.0	-479.8736572265628
-5.2113689880371255e-05	nan	0.0	nan	nan	0.0	-554.8919677734378
-5.2113689880371255e-05	nan	0.0	nan	nan	0.0	-479.8736572265628
-5.157494735717789e-05	nan	0.0	nan	nan	0.0	-1065.0164794921877
-5.2562641983032384e-05	nan	0.0	nan	nan	0.0	-569.8956298828128
-5.2113689880371255e-05	nan	0.0	nan	nan	0.0	-164.7967529296878
-5.3550336608886876e-05	nan	0.0	nan	nan	0.0	-584.8992919921878
-5.2562641983032384e-05	nan	0.0	nan	nan	0.0	-149.7930908203128
-5.157494735717789e-05	nan	0.0	nan	nan	0.0	-1200.0494384765627
-5.3550336608886876e-05	nan	0.0	nan	nan	0.0	-239.8150634765628
-5.2562641983032384e-05	nan	0.0	nan	nan	0.0	-584.8992919921878
-5.2113689880371255e-05	nan	0.0	nan	nan	0.0	-584.8992919921878
-5.3550336608886876e-05	nan	0.0	nan	nan	0.0	-569.8956298828128
-5.49869833374025e-05	nan	0.0	nan	nan	0.0	-584.8992919921878
-5.49869833374025e-05	nan	0.0	nan	nan	0.0	-464.8699951171878
-5.2113689880371255e-05	nan	0.0	nan	nan	0.0	-989.9981689453128
-5.2113689880371255e-05	nan	0.0	nan	nan	0.0	-449.8663330078128
-5.2113689880371255e-05	nan	0.0	nan	nan	0.0	-929.9835205078128
-5.1125995254516756e-05	nan	0.0	nan	nan	0.0	-1290.0714111328127
-5.2113689880371255e-05	nan	0.0	nan	nan	0.0	-239.8150634765628
-5.157494735717789e-05	nan	0.0	nan	nan	0.0	-764.9432373046878
-5.157494735717789e-05	nan	0.0	nan	nan	0.0	-449.8663330078128
-5.1125995254516756e-05	nan	0.0	nan	nan	0.0	-299.8297119140628
-5.2113689880371255e-05	nan	0.0	nan	nan	0.0	-944.9871826171878
-5.3550336608886876e-05	nan	0.0	nan	nan	0.0	-614.9066162109378
-5.2113689880371255e-05	nan	0.0	nan	nan	0.0	-374.8480224609378
-5.301159408569352e-05	nan	0.0	nan	nan	0.0	-149.7930908203128
-5.2113689880371255e-05	nan	0.0	nan	nan	0.0	-884.9725341796878
-5.453803123474137e-05	nan	0.0	nan	nan	0.0	-719.9322509765628
-5.399928871154801e-05	nan	0.0	nan	nan	0.0	-1035.0091552734377
-5.399928871154801e-05	nan	0.0	nan	nan	0.0	-239.8150634765628
-5.2113689880371255e-05	nan	0.0	nan	nan	0.0	-254.8187255859378
-5.2113689880371255e-05	nan	0.0	nan	nan	0.0	-329.8370361328128
-5.157494735717789e-05	nan	0.0	nan	nan	0.0	-809.9542236328128
-5.157494735717789e-05	nan	0.0	nan	nan	0.0	-779.9468994140628
-5.3550336608886876e-05	nan	0.0	nan	nan	0.0	-404.8553466796878
-5.2562641983032384e-05	nan	0.0	nan	nan	0.0	-1155.0384521484377
-5.399928871154801e-05	nan	0.0	nan	nan	0.0	-60.21240234375031
-5.157494735717789e-05	nan	0.0	nan	nan	0.0	-584.8992919921878
-5.0138300628662264e-05	nan	0.0	nan	nan	0.0	-734.9359130859378
-5.399928871154801e-05	nan	0.0	nan	nan	0.0	-60.21240234375031
-5.399928871154801e-05	nan	0.0	nan	nan	0.0	-674.9212646484378
-5.301159408569352e-05	nan	0.0	nan	nan	0.0	-794.9505615234378
-5.399928871154801e-05	nan	0.0	nan	nan	0.0	-614.9066162109378
-5.301159408569352e-05	nan	0.0	nan	nan	0.0	-734.9359130859378
-5.1125995254516756e-05	nan	0.0	nan	nan	0.0	-1005.0018310546878
-5.1125995254516756e-05	nan	0.0	nan	nan	0.0	-719.9322509765628
-5.05872527313234e-05	nan	0.0	nan	nan	0.0	-539.8883056640628
-5.301159408569352e-05	nan	0.0	nan	nan	0.0	-794.9505615234378
-5.49869833374025e-05	nan	0.0	nan	nan	0.0	-1605.1483154296877
-5.399928871154801e-05	nan	0.0	nan	nan	0.0	-299.8297119140628
-5.301159408569352e-05	nan	0.0	nan	nan	0.0	-284.8260498046878
-5.2113689880371255e-05	nan	0.0	nan	nan	0.0	-914.9798583984378
-5.399928871154801e-05	nan	0.0	nan	nan	0.0	-344.8406982421878
-5.453803123474137e-05	nan	0.0	nan	nan	0.0	-479.8736572265628
-5.2113689880371255e-05	nan	0.0	nan	nan	0.0	-794.9505615234378
-5.2562641983032384e-05	nan	0.0	nan	nan	0.0	-299.8297119140628
-5.157494735717789e-05	nan	0.0	nan	nan	0.0	-659.9176025390628
-5.05872527313234e-05	nan	0.0	nan	nan	0.0	-644.9139404296878
-5.2113689880371255e-05	nan	0.0	nan	nan	0.0	-254.8187255859378
-5.301159408569352e-05	nan	0.0	nan	nan	0.0	-689.9249267578128
-5.3550336608886876e-05	nan	0.0	nan	nan	0.0	-1200.0494384765627
-5.2562641983032384e-05	nan	0.0	nan	nan	0.0	-1005.0018310546878
-5.399928871154801e-05	nan	0.0	nan	nan	0.0	-914.9798583984378
-5.3550336608886876e-05	nan	0.0	nan	nan	0.0	-644.9139404296878
-5.3550336608886876e-05	nan	0.0	nan	nan	0.0	-599.9029541015628
-5.399928871154801e-05	nan	0.0	nan	nan	0.0	-224.8114013671878
-5.301159408569352e-05	nan	0.0	nan	nan	0.0	44.81323242187469
-5.49869833374025e-05	nan	0.0	nan	nan	0.0	-869.9688720703128
-5.453803123474137e-05	nan	0.0	nan	nan	0.0	-1005.0018310546878
-5.2562641983032384e-05	nan	0.0	nan	nan	0.0	-524.8846435546878
-5.157494735717789e-05	nan	0.0	nan	nan	0.0	-524.8846435546878
-5.301159408569352e-05	nan	0.0	nan	nan	0.0	-1170.0421142578127
-5.399928871154801e-05	nan	0.0	nan	nan	0.0	-1065.0164794921877
-5.157494735717789e-05	nan	0.0	nan	nan	0.0	-659.9176025390628
-5.301159408569352e-05	nan	0.0	nan	nan	0.0	-1035.0091552734377
-5.453803123474137e-05	nan	0.0	nan	nan	0.0	-479.8736572265628
-5.5974677963256996e-05	nan	0.0	nan	nan	0.0	-344.8406982421878
-5.453803123474137e-05	nan	0.0	nan	nan	0.0	-75.21606445312531
-5.3550336608886876e-05	nan	0.0	nan	nan	0.0	-584.8992919921878
-5.2562641983032384e-05	nan	0.0	nan	nan	0.0	-674.9212646484378
-5.3550336608886876e-05	nan	0.0	nan	nan	0.0	-914.9798583984378
-5.301159408569352e-05	nan	0.0	nan	nan	0.0	-884.9725341796878
-5.2113689880371255e-05	nan	0.0	nan	nan	0.0	-374.8480224609378
-5.157494735717789e-05	nan	0.0	nan	nan	0.0	-254.8187255859378
-5.05872527313234e-05	nan	0.0	nan	nan	0.0	-479.8736572265628
-5.05872527313234e-05	nan	0.0	nan	nan	0.0	-494.8773193359378
-5.3550336608886876e-05	nan	0.0	nan	nan	0.0	-659.9176025390628
-5.453803123474137e-05	nan	0.0	nan	nan	0.0	-224.8114013671878
-5.301159408569352e-05	nan	0.0	nan	nan	0.0	-374.8480224609378
-5.2562641983032384e-05	nan	0.0	nan	nan	0.0	-1200.0494384765627
-5.543593544006363e-05	nan	0.0	nan	nan	0.0	-539.8883056640628
-5.642363006591813e-05	nan	0.0	nan	nan	0.0	-584.8992919921878
-5.453803123474137e-05	nan	0.0	nan	nan	0.0	-1005.0018310546878
-5.453803123474137e-05	nan	0.0	nan	nan	0.0	-374.8480224609378
-5.543593544006363e-05	nan	0.0	nan	nan	0.0	-869.9688720703128
-5.3550336608886876e-05	nan	0.0	nan	nan	0.0	-464.8699951171878
-5.301159408569352e-05	nan	0.0	nan	nan	0.0	-614.9066162109378
-5.301159408569352e-05	nan	0.0	nan	nan	0.0	-764.9432373046878
-5.3550336608886876e-05	nan	0.0	nan	nan	0.0	-869.9688720703128
-5.399928871154801e-05	nan	0.0	nan	nan	0.0	-464.8699951171878
-5.2562641983032384e-05	nan	0.0	nan	nan	0.0	-974.9945068359378
-5.301159408569352e-05	nan	0.0	nan	nan	0.0	-974.9945068359378
-5.301159408569352e-05	nan	0.0	nan	nan	0.0	-419.8590087890628
-5.3550336608886876e-05	nan	0.0	nan	nan	0.0	-374.8480224609378
-5.399928871154801e-05	nan	0.0	nan	nan	0.0	-884.9725341796878
-5.301159408569352e-05	nan	0.0	nan	nan	0.0	-209.8077392578128
-5.2562641983032384e-05	nan	0.0	nan	nan	0.0	-629.9102783203128
-5.543593544006363e-05	nan	0.0	nan	nan	0.0	-479.8736572265628
-5.49869833374025e-05	nan	0.0	nan	nan	0.0	-90.21972656250031
-5.399928871154801e-05	nan	0.0	nan	nan	0.0	-674.9212646484378
-5.2562641983032384e-05	nan	0.0	nan	nan	0.0	-1350.0860595703127
-5.453803123474137e-05	nan	0.0	nan	nan	0.0	-509.8809814453128
-5.543593544006363e-05	nan	0.0	nan	nan	0.0	14.805908203124691
-5.49869833374025e-05	nan	0.0	nan	nan	0.0	-659.9176025390628
-5.399928871154801e-05	nan	0.0	nan	nan	0.0	-449.8663330078128
-5.3550336608886876e-05	nan	0.0	nan	nan	0.0	-629.9102783203128
-5.399928871154801e-05	nan	0.0	nan	nan	0.0	-734.9359130859378
-5.3550336608886876e-05	nan	0.0	nan	nan	0.0	-719.9322509765628
-5.399928871154801e-05	nan	0.0	nan	nan	0.0	-194.8040771484378
-5.3550336608886876e-05	nan	0.0	nan	nan	0.0	-629.9102783203128
-5.2113689880371255e-05	nan	0.0	nan	nan	0.0	-1020.0054931640628
-5.2113689880371255e-05	nan	0.0	nan	nan	0.0	-599.9029541015628
-5.3550336608886876e-05	nan	0.0	nan	nan	0.0	-749.9395751953128
-5.3550336608886876e-05	nan	0.0	nan	nan	0.0	-209.8077392578128
-5.3550336608886876e-05	nan	0.0	nan	nan	0.0	-659.9176025390628
-5.2562641983032384e-05	nan	0.0	nan	nan	0.0	-389.8516845703128
-5.3550336608886876e-05	nan	0.0	nan	nan	0.0	-674.9212646484378
-5.696237258911149e-05	nan	0.0	nan	nan	0.0	-254.8187255859378
-5.5974677963256996e-05	nan	0.0	nan	nan	0.0	-434.8626708984378
-5.642363006591813e-05	nan	0.0	nan	nan	0.0	-194.8040771484378
-5.453803123474137e-05	nan	0.0	nan	nan	0.0	-959.9908447265628
-5.453803123474137e-05	nan	0.0	nan	nan	0.0	-674.9212646484378
-5.49869833374025e-05	nan	0.0	nan	nan	0.0	-179.8004150390628
-5.3550336608886876e-05	nan	0.0	nan	nan	0.0	-254.8187255859378
-5.157494735717789e-05	nan	0.0	nan	nan	0.0	-479.8736572265628
-5.2113689880371255e-05	nan	0.0	nan	nan	0.0	-494.8773193359378
-5.642363006591813e-05	nan	0.0	nan	nan	0.0	-794.9505615234378
-5.453803123474137e-05	nan	0.0	nan	nan	0.0	-944.9871826171878
-5.49869833374025e-05	nan	0.0	nan	nan	0.0	-359.8443603515628
-5.543593544006363e-05	nan	0.0	nan	nan	0.0	-344.8406982421878
-5.399928871154801e-05	nan	0.0	nan	nan	0.0	-524.8846435546878
-5.2113689880371255e-05	nan	0.0	nan	nan	0.0	-1275.0677490234377
-5.399928871154801e-05	nan	0.0	nan	nan	0.0	-299.8297119140628
-5.399928871154801e-05	nan	0.0	nan	nan	0.0	-674.9212646484378
-5.399928871154801e-05	nan	0.0	nan	nan	0.0	-1860.2105712890627
-5.399928871154801e-05	nan	0.0	nan	nan	0.0	-254.8187255859378
-5.453803123474137e-05	nan	0.0	nan	nan	0.0	-329.8370361328128
-5.453803123474137e-05	nan	0.0	nan	nan	0.0	-389.8516845703128
-5.3550336608886876e-05	nan	0.0	nan	nan	0.0	-15.201416015625309
-5.3550336608886876e-05	nan	0.0	nan	nan	0.0	-524.8846435546878
-5.301159408569352e-05	nan	0.0	nan	nan	0.0	-764.9432373046878
-5.543593544006363e-05	nan	0.0	nan	nan	0.0	-659.9176025390628
-5.49869833374025e-05	nan	0.0	nan	nan	0.0	-30.20507812500031
-5.49869833374025e-05	nan	0.0	nan	nan	0.0	-209.8077392578128
-5.453803123474137e-05	nan	0.0	nan	nan	0.0	-614.9066162109378
-5.453803123474137e-05	nan	0.0	nan	nan	0.0	-644.9139404296878
-5.49869833374025e-05	nan	0.0	nan	nan	0.0	-959.9908447265628
-5.301159408569352e-05	nan	0.0	nan	nan	0.0	-929.9835205078128
-5.543593544006363e-05	nan	0.0	nan	nan	0.0	-30.20507812500031
-5.543593544006363e-05	nan	0.0	nan	nan	0.0	29.80957031249969
-5.49869833374025e-05	nan	0.0	nan	nan	0.0	-164.7967529296878
-5.543593544006363e-05	nan	0.0	nan	nan	0.0	-974.9945068359378
-5.543593544006363e-05	nan	0.0	nan	nan	0.0	-779.9468994140628
-5.741132469177262e-05	nan	0.0	nan	nan	0.0	-854.9652099609378
-5.49869833374025e-05	nan	0.0	nan	nan	0.0	-809.9542236328128
-5.3550336608886876e-05	nan	0.0	nan	nan	0.0	-884.9725341796878
