LNEC Test File eXtractor

File: TolmezzoReducedScale_1.acq

Created in: 2026-02-25 23:27:39.436867

Number of channels: 7

Name:	PosA1T	PosA2L	PosA3V	accT	accL	accV	SV2
Type:							
Unit:	m	m	m	m/s^2	m/s^2	m/s^2	bits
No. of Samples:	8922	8922	8922	8922	8922	8922	8922
Time step [s]:	0.005	0.005	0.005	0.005	0.005	0.005	0.005
Trigger date:	1970-01-01	1970-01-01	1970-01-01	1970-01-01	1970-01-01	1970-01-01	1970-01-01
Trigger time:	00:00:00.000000	00:00:00.000000	00:00:00.000000	00:00:00.000000	00:00:00.000000	00:00:00.000000	00:00:00.000000
Duration [s]:	44.605000000000004	44.605000000000004	44.605000000000004	44.605000000000004	44.605000000000004	44.605000000000004	44.605000000000004
Data:
PosA1T	PosA2L	PosA3V	accT	accL	accV	SV2
-1.9587452316284332e-05	nan	0.0	nan	nan	0.0	464.8347473144522
-2.0546040725708158e-05	nan	0.0	nan	nan	0.0	0.14053344726477032
-1.9587452316284332e-05	nan	0.0	nan	nan	0.0	-90.03227233886803
-1.8149569702148587e-05	nan	0.0	nan	nan	0.0	-345.06088256836017
-1.7670275497436674e-05	nan	0.0	nan	nan	0.0	-330.12428283691486
-1.8628863906860503e-05	nan	0.0	nan	nan	0.0	209.80613708496006
-1.9587452316284332e-05	nan	0.0	nan	nan	0.0	15.077133178710081
-2.0546040725708158e-05	nan	0.0	nan	nan	0.0	120.1865386962882
-1.9108158111572416e-05	nan	0.0	nan	nan	0.0	194.86953735351474
-1.7190981292724758e-05	nan	0.0	nan	nan	0.0	74.82353210449132
-1.7190981292724758e-05	nan	0.0	nan	nan	0.0	-330.12428283691486
-1.5657239837646633e-05	nan	0.0	nan	nan	0.0	-239.95147705078207
-1.6711687088012848e-05	nan	0.0	nan	nan	0.0	-465.1068878173836
-1.8149569702148587e-05	nan	0.0	nan	nan	0.0	179.93293762206943
-1.9108158111572416e-05	nan	0.0	nan	nan	0.0	30.01373291015539
-1.9108158111572416e-05	nan	0.0	nan	nan	0.0	-450.1702880859383
-1.7670275497436674e-05	nan	0.0	nan	nan	0.0	30.01373291015539
-1.623239288330093e-05	nan	0.0	nan	nan	0.0	-239.95147705078207
-1.7670275497436674e-05	nan	0.0	nan	nan	0.0	89.76013183593663
-1.9108158111572416e-05	nan	0.0	nan	nan	0.0	120.1865386962882
-1.8628863906860503e-05	nan	0.0	nan	nan	0.0	30.01373291015539
-1.9587452316284332e-05	nan	0.0	nan	nan	0.0	-389.8706817626961
-1.9587452316284332e-05	nan	0.0	nan	nan	0.0	405.08834838867097
-1.9108158111572416e-05	nan	0.0	nan	nan	0.0	-600.0894927978524
-1.8149569702148587e-05	nan	0.0	nan	nan	0.0	-90.03227233886803
-1.7670275497436674e-05	nan	0.0	nan	nan	0.0	59.886932373046015
-1.9108158111572416e-05	nan	0.0	nan	nan	0.0	-45.222473144532096
-1.8149569702148587e-05	nan	0.0	nan	nan	0.0	-450.1702880859383
-1.8628863906860503e-05	nan	0.0	nan	nan	0.0	525.1343536376944
-1.9587452316284332e-05	nan	0.0	nan	nan	0.0	89.76013183593663
-1.9108158111572416e-05	nan	0.0	nan	nan	0.0	194.86953735351474
-1.8628863906860503e-05	nan	0.0	nan	nan	0.0	-60.15907287597741
-1.9587452316284332e-05	nan	0.0	nan	nan	0.0	-254.8880767822274
-1.9108158111572416e-05	nan	0.0	nan	nan	0.0	-524.8532867431649
-1.9587452316284332e-05	nan	0.0	nan	nan	0.0	0.14053344726477032
-1.9108158111572416e-05	nan	0.0	nan	nan	0.0	-104.96887207031334
