LNEC Test File eXtractor

File: pink_noise_40Hz_T3mm_scl=1.4_0.acq

Created in: 2025-08-01 13:34:47.332333

Number of channels: 6

Name:	PosA1T	PosA2L	PosA3V	accT	accL	accV
Type:						
Unit:	m	m	m	m/s^2	m/s^2	m/s^2
No. of Samples:	32691	32691	32691	32691	32691	32691
Time step [s]:	0.005	0.005	0.005	0.005	0.005	0.005
Trigger date:	1970-01-01	1970-01-01	1970-01-01	1970-01-01	1970-01-01	1970-01-01
Trigger time:	00:00:00.000000	00:00:00.000000	00:00:00.000000	00:00:00.000000	00:00:00.000000	00:00:00.000000
Duration [s]:	163.45000000000002	163.45000000000002	163.45000000000002	163.45000000000002	163.45000000000002	163.45000000000002
Data:
PosA1T	PosA2L	PosA3V	accT	accL	accV
1.6467080688478144e-06	nan	0.0	-0.037328004068999526	nan	0.0
-1.6130993652342173e-06	nan	0.0	0.02896241207724071	nan	0.0
-1.1685801696775767e-06	nan	0.0	-0.034013483261687516	nan	0.0
-1.1685801696775767e-06	nan	0.0	-0.02793686178161549	nan	0.0
-5.021079864501796e-06	nan	0.0	0.046639856382904764	nan	0.0
-7.540021972656093e-06	nan	0.0	0.02896241207724071	nan	0.0
-7.540021972656093e-06	nan	0.0	-0.004182795995879408	nan	0.0
-4.132041473388515e-06	nan	0.0	-0.001420695323119398	nan	0.0
-4.132041473388515e-06	nan	0.0	0.04056323490283274	nan	0.0
-5.021079864501796e-06	nan	0.0	-0.016336038956023452	nan	0.0
-1.1685801696775767e-06	nan	0.0	-0.04892882689459156	nan	0.0
-7.24060974120936e-07	nan	0.0	0.014047068444336655	nan	0.0
-3.6875222778318737e-06	nan	0.0	-0.01909813962878346	nan	0.0
-4.132041473388515e-06	nan	0.0	-0.04285220541451954	nan	0.0
-5.6137721252439835e-06	nan	0.0	0.03172451275000072	nan	0.0
-3.0948300170896863e-06	nan	0.0	0.004655926156952623	nan	0.0
-3.0948300170896863e-06	nan	0.0	-0.010259417475951427	nan	0.0
-4.5765606689451545e-06	nan	0.0	0.016809169117096665	nan	0.0
-1.6130993652342173e-06	nan	0.0	0.019571269789856675	nan	0.0
7.57669677734533e-07	nan	0.0	-0.013021518148711438	nan	0.0
-2.795417785642952e-07	nan	0.0	-0.037328004068999526	nan	0.0
-3.6875222778318737e-06	nan	0.0	0.019571269789856675	nan	0.0
-6.058291320800625e-06	nan	0.0	0.014047068444336655	nan	0.0
-5.021079864501796e-06	nan	0.0	-0.02517476110885548	nan	0.0
7.57669677734533e-07	nan	0.0	-0.001420695323119398	nan	0.0
-1.6130993652342173e-06	nan	0.0	0.02896241207724071	nan	0.0
-2.2057916259764047e-06	nan	0.0	-0.06108206985473561	nan	0.0
-2.6503108215330455e-06	nan	0.0	-0.016336038956023452	nan	0.0
-4.132041473388515e-06	nan	0.0	0.05271647786297679	nan	0.0
-5.021079864501796e-06	nan	0.0	0.007970446964264634	nan	0.0
-2.2057916259764047e-06	nan	0.0	-0.05500544837466358	nan	0.0
-2.2057916259764047e-06	nan	0.0	0.014047068444336655	nan	0.0
-3.6875222778318737e-06	nan	0.0	0.022885790597168686	nan	0.0
-3.0948300170896863e-06	nan	0.0	-0.0312513825889275	nan	0.0
-7.24060974120936e-07	nan	0.0	-0.013021518148711438	nan	0.0
7.57669677734533e-07	nan	0.0	0.03448661342276073	nan	0.0
-4.132041473388515e-06	nan	0.0	0.004655926156952623	nan	0.0
