LNEC Test File eXtractor

File: noiseLTF_PID_10_0.1_0.1_0.acq

Created in: 2025-08-11 22:28:21.831159

Number of channels: 6

Name:	PosA1T	PosA2L	PosA3V	accT	accL	accV
Type:						
Unit:	m	m	m	m/s^2	m/s^2	m/s^2
No. of Samples:	5868	5868	5868	5868	5868	5868
Time step [s]:	0.005	0.005	0.005	0.005	0.005	0.005
Trigger date:	1970-01-01	1970-01-01	1970-01-01	1970-01-01	1970-01-01	1970-01-01
Trigger time:	00:00:00.000000	00:00:00.000000	00:00:00.000000	00:00:00.000000	00:00:00.000000	00:00:00.000000
Duration [s]:	29.335	29.335	29.335	29.335	29.335	29.335
Data:
PosA1T	PosA2L	PosA3V	accT	accL	accV
0.0027395709637451173	nan	0.0	0.46522288661469346	nan	0.0
0.0027453166033935546	nan	0.0	0.4085688336235627	nan	0.0
0.0027632717272949216	nan	0.0	0.01667261582540978	nan	0.0
0.002784202271728516	nan	0.0	-0.05496432721296225	nan	0.0
0.0028025677984619144	nan	0.0	0.48629257574362644	nan	0.0
0.0028292439825439455	nan	0.0	0.16041471721613013	nan	0.0
0.0028603319970703124	nan	0.0	-0.42298156399832443	nan	0.0
0.002882596350708008	nan	0.0	-0.4318776549638739	nan	0.0
0.0028947032342529298	nan	0.0	-0.35134462095995245	nan	0.0
0.0028942928314208984	nan	0.0	-0.5245842871311789	nan	0.0
0.0028802365344238285	nan	0.0	-0.09710370547082815	nan	0.0
0.0028671036437988282	nan	0.0	0.30087931140901647	nan	0.0
0.0028593059899902342	nan	0.0	0.01667261582540978	nan	0.0
0.002848635516357422	nan	0.0	-0.7727384035386115	nan	0.0
0.0028200099188232424	nan	0.0	-0.5845158473201437	nan	0.0
0.00278071384765625	nan	0.0	-0.1687406485092002	nan	0.0
0.00273567213684082	nan	0.0	0.1814844063450631	nan	0.0
0.0026944266522216796	nan	0.0	1.0458098759452903	nan	0.0
0.0026808833587646484	nan	0.0	1.7486010622236983	nan	0.0
0.0027099193591308595	nan	0.0	0.662809749112687	nan	0.0
0.0027541402642822263	nan	0.0	-1.0630318982039098	nan	0.0
0.002773531798095703	nan	0.0	-1.2844977417146939	nan	0.0
0.0027613223138427735	nan	0.0	-1.0747372810533171	nan	0.0
0.002724488659667969	nan	0.0	0.4385346137180451	nan	0.0
0.0026968890692138673	nan	0.0	0.9381203537307441	nan	0.0
0.0026885784118652347	nan	0.0	0.5401373368508996	nan	0.0
0.0026978124755859378	nan	0.0	1.012566588652974	nan	0.0
0.0027312603063964847	nan	0.0	0.695584821091027	nan	0.0
0.00278071384765625	nan	0.0	0.1154660470744065	nan	0.0
0.0028317063995361327	nan	0.0	-0.6383606084274168	nan	0.0
0.0028690530572509764	nan	0.0	-0.5662554500750685	nan	0.0
0.002891830414428711	nan	0.0	-0.6023080292512427	nan	0.0
0.0028991150646972656	nan	0.0	-0.5606368663073531	nan	0.0
0.0028932668243408202	nan	0.0	-0.2942223526548453	nan	0.0
0.0028758247039794922	nan	0.0	-1.045239716272811	nan	0.0
0.0028345792193603513	nan	0.0	-1.1435649322078314	nan	0.0
0.002767170554199219	nan	0.0	-0.23148150058202277	nan	0.0
0.0026939136486816406	nan	0.0	0.773308563211091	nan	0.0
0.002636765054321289	nan	0.0	1.4672036585239494	nan	0.0
0.0026197333367919923	nan	0.0	2.52911599062217	nan	0.0
0.0026648776483154295	nan	0.0	2.2748750751330458	nan	0.0
0.002760911911010742	nan	0.0	-0.4168947649166327	nan	0.0
0.0028482251135253907	nan	0.0	-2.9443210297606344	nan	0.0
0.0028680270501708987	nan	0.0	-3.0969592221169044	nan	0.0
0.002810878455810547	nan	0.0	-1.580409820147708	nan	0.0
0.002710945366210937	nan	0.0	-0.2225854096164733	nan	0.0
0.0026061900433349606	nan	0.0	0.5911728060743149	nan	0.0
0.0025193898443603515	nan	0.0	1.9101353455455177	nan	0.0
0.0024800937731933592	nan	0.0	2.7566686332146464	nan	0.0
0.0025037945367431644	nan	0.0	1.9667893985366485	nan	0.0
0.0025784878521728513	nan	0.0	0.9587218275457009	nan	0.0
0.0026779079382324216	nan	0.0	-0.6833092785691405	nan	0.0
0.002758449494018555	nan	0.0	-1.906287678675204	nan	0.0
0.002794359741821289	nan	0.0	-1.3200821055768919	nan	0.0
0.0028025677984619144	nan	0.0	0.3725162544473885	nan	0.0
0.002815187685546875	nan	0.0	0.07660417601437462	nan	0.0
0.0028253451556396482	nan	0.0	-0.9913949551655379	nan	0.0
0.0028142642791748047	nan	0.0	-0.5156881961656294	nan	0.0
0.00279292333190918	nan	0.0	0.7255506011855095	nan	0.0
0.0027879984979248046	nan	0.0	0.7704992713272332	nan	0.0
0.0027996949786376953	nan	0.0	0.14543182716888892	nan	0.0
0.002816213692626953	nan	0.0	0.10656995610885704	nan	0.0
0.0028340662158203127	nan	0.0	0.20536338735785378	nan	0.0
0.0028564331701660156	nan	0.0	0.587895298876481	nan	0.0
0.0028932668243408202	nan	0.0	-0.05215503532910453	nan	0.0
0.002925791248779297	nan	0.0	-1.1140673674273254	nan	0.0
0.0029325628955078125	nan	0.0	-1.8496336256840735	nan	0.0
0.0028962422448730466	nan	0.0	-2.1666153932460204	nan	0.0
0.0028050302154541016	nan	0.0	-1.1796175113840055	nan	0.0
0.002683243175048828	nan	0.0	0.19318978919447027	nan	0.0
0.0025663809686279297	nan	0.0	1.3627916435072374	nan	0.0
0.002484403002929688	nan	0.0	1.9162221446272094	nan	0.0
0.0024514681756591795	nan	0.0	3.20521890400393	nan	0.0
0.0024970228900146486	nan	0.0	2.6756673838967484	nan	0.0
0.0026037276263427733	nan	0.0	0.0016897257781685702	nan	0.0
0.0027118687725830076	nan	0.0	-0.7849120017019949	nan	0.0
0.00280697962890625	nan	0.0	1.1951705611037262	nan	0.0
0.002925791248779297	nan	0.0	-0.05215503532910453	nan	0.0
0.00303680521484375	nan	0.0	-3.294077869300921	nan	0.0
0.003072202459106445	nan	0.0	-3.88075165771321	nan	0.0
0.0030159772711181644	nan	0.0	-1.5832191120315655	nan	0.0
0.002916044181518555	nan	0.0	-0.12098268648361885	nan	0.0
0.0028079030352783202	nan	0.0	-0.29749985985267935	nan	0.0
0.0026939136486816406	nan	0.0	0.5972596051560066	nan	0.0
0.0025955195697021484	nan	0.0	2.2421000031547056	nan	0.0
0.002551401265258789	nan	0.0	1.8384984025071456	nan	0.0
0.0025523246716308593	nan	0.0	1.3744970263566445	nan	0.0
0.0025905947357177735	nan	0.0	1.8024458233309715	nan	0.0
0.002675548121948242	nan	0.0	1.8263248043437623	nan	0.0
0.002798668971557617	nan	0.0	0.007776524859860312	nan	0.0
0.0029209690155029295	nan	0.0	-3.039836953811797	nan	0.0
0.0029727823730468753	nan	0.0	-3.898543839644309	nan	0.0
0.002930613482055664	nan	0.0	-2.720045894365992	nan	0.0
0.002816213692626953	nan	0.0	-1.176808219500148	nan	0.0
0.002673598708496094	nan	0.0	1.7214445740130735	nan	0.0
0.0025707927990722655	nan	0.0	2.2121342230602234	nan	0.0
0.002518876840820313	nan	0.0	1.646998339090844	nan	0.0
0.0025071803601074217	nan	0.0	0.6988623282888611	nan	0.0
0.0025178508337402343	nan	0.0	1.0397230768635988	nan	0.0
0.0025562234985351566	nan	0.0	1.4283417874639175	nan	0.0
0.0026250685736083986	nan	0.0	0.32475829242180715	nan	0.0
0.002701711302490234	nan	0.0	0.7704992713272332	nan	0.0
0.0027996949786376953	nan	0.0	1.1113600199019706	nan	0.0
0.002925791248779297	nan	0.0	0.7288281083833436	nan	0.0
0.0030684062329101565	nan	0.0	-1.8107717546240416	nan	0.0
0.0031610546722412114	nan	0.0	-4.47866261366093	nan	0.0
0.003146895774536133	nan	0.0	-3.8418897866531783	nan	0.0
0.003041217045288086	nan	0.0	-1.4905124798642608	nan	0.0
0.0028937798278808593	nan	0.0	-0.7099975514657889	nan	0.0
0.002725001663208008	nan	0.0	0.12155284615609825	nan	0.0
0.00256402115234375	nan	0.0	2.31092765430922	nan	0.0
0.002459163228759766	nan	0.0	3.20521890400393	nan	0.0
0.0024301272283935543	nan	0.0	2.364772415416493	nan	0.0
0.0024607022393798826	nan	0.0	1.9429104175238578	nan	0.0
0.002538781378173828	nan	0.0	0.07941346789823235	nan	0.0
0.0026207593438720704	nan	0.0	-0.9553423759893638	nan	0.0
0.002683243175048828	nan	0.0	-0.32137884086547003	nan	0.0
0.0027365955432128906	nan	0.0	0.5939820979581727	nan	0.0
0.0028006183850097653	nan	0.0	-0.24646439062926395	nan	0.0
0.0028559201666259765	nan	0.0	-2.6095470802675886	nan	0.0
0.0028516109368896484	nan	0.0	-2.3403232747312233	nan	0.0
0.0027870750915527345	nan	0.0	-1.3500478856713742	nan	0.0
0.0026876550054931642	nan	0.0	-0.9014976148820907	nan	0.0
0.0025649445587158206	nan	0.0	-0.7998948917492361	nan	0.0
0.0024253049951171875	nan	0.0	1.7785668423181806	nan	0.0
0.002331220145874023	nan	0.0	5.152526394831311	nan	0.0
0.0023622055596923828	nan	0.0	6.8544890611351175	nan	0.0
0.002562482141723633	nan	0.0	4.488128864298958	nan	0.0
0.002866590640258789	nan	0.0	-1.28122023451686	nan	0.0
0.003146895774536133	nan	0.0	-3.285181778335372	nan	0.0
0.0033501477770996094	nan	0.0	-4.092853194944468	nan	0.0
0.0034437196228027343	nan	0.0	-5.477834093686328	nan	0.0
0.0034079119757080083	nan	0.0	-2.860510488558879	nan	0.0
0.0032967954089355473	nan	0.0	-2.543528720996932	nan	0.0
0.0031148843536376956	nan	0.0	-4.418731053471965	nan	0.0
0.0028253451556396482	nan	0.0	-3.566579182035121	nan	0.0
0.0024582398223876954	nan	0.0	1.4166364046145103	nan	0.0
0.0021221199029541012	nan	0.0	5.729835876964073	nan	0.0
0.0019227667272949218	nan	0.0	6.396574484066308	nan	0.0
